"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2025-09-24","83.1","1.62","6.15","Crochet, Garrett",676914,676979,,"ball",,,,,11,"Ball","R","R","L","TOR","BOS","B",,,1,2,2025,"-1.45","-0.23",-1.124607604638828,3.256310098567125,,,,0,8,"Bot",,,,,,,-3.451037274597506,-120.88885224429498,0.4020312053741135,-13.30555159321245,26.814278785261664,-34.76778386264559,"3.11","1.49",,,,"83.2",2176,"6.7",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.83",,,,,,,,62,6,"Sweeper",0,7,0,7,7,0,0,7,"Standard","Standard",311,"0.001","0.043",,,,"-0.043",,-7,-7,0.004,0.004,26,26,26,26,3,2,5,1,6,3,"3.57","-1.45","1.45","44.9",,,,,
"FF","2025-09-24","97.1","2.25","5.93","Crochet, Garrett",676914,676979,,"foul",,,,,7,"Foul","R","R","L","TOR","BOS","S",,,1,2,2025,"0.79","1.3",-0.2859352760962879,2.0005052003487114,,,,0,8,"Bot",,,,,,,-8.655350321919478,-141.01930469840318,-8.032064362267537,12.391000243746106,30.385552309309233,-13.146921497438216,"3.13","1.51",203,"73.1",38,"98.1",2500,"6.8",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.67",,,,,,,,62,5,"4-Seam Fastball",0,7,0,7,7,0,0,7,"Standard","Standard",136,"0","0","67.1","6.8",,"0","88.0",-7,-7,0.004,0.004,26,26,26,26,3,2,5,1,6,3,"1.12","0.79","-0.79","29.2",12.187913114899223,6.376810136156937,40.52978771003202,28.975005634881814,23.123431971474165
"FF","2025-09-24","96.2","2.16","6.13","Crochet, Garrett",676914,676979,,"foul",,,,,2,"Foul","R","R","L","TOR","BOS","S",,,1,2,2025,"0.76","1.3",-0.1687131429541523,3.031236306792657,,,,0,8,"Bot",,,,,,,-7.986037499975552,-139.807102364617,-5.60432188993035,11.81997286055262,32.44426867473425,-14.043111904958343,"3.13","1.51",280,"82",36,"97",2451,"6.9",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.64",,,,,,,,62,4,"4-Seam Fastball",0,7,0,7,7,0,0,7,"Standard","Standard",145,"0","0","72.2","7.1",,"0","88.0",-7,-7,0.004,0.004,26,26,26,26,3,2,5,1,6,3,"1.18","0.76","-0.76","38.0",25.400052748010893,-13.67631605717939,27.143948492613937,31.474344617178996,31.071134731237674
"ST","2025-09-24","81.2","1.86","6.19","Crochet, Garrett",676914,676979,,"foul",,,,,5,"Foul","R","R","L","TOR","BOS","S",,,1,1,2025,"-0.83","-0.07",-0.1857776290866029,2.1194849878433035,,,,0,8,"Bot",,,,,,,-2.9856714594361105,-118.27188735888691,-2.397872323935344,-7.284628559978259,22.15195150283167,-32.56447080915485,"3.13","1.51",173,"84.6",13,"81.6",2125,"6.5",776206,665966,663993,663853,608324,596115,680776,678882,677800,"54.04",,,,,,,,62,3,"Sweeper",0,7,0,7,7,0,0,7,"Standard","Standard",302,"-0.001","-0.061",,,,"0.061","88.0",-7,-7,0.005,0.005,26,26,26,26,3,2,5,1,6,3,"3.51","-0.83","0.83","40.6",,,,,
"SI","2025-09-24","96.2","2.02","5.9","Crochet, Garrett",676914,676979,,"called_strike",,,,,3,"Called Strike","R","R","L","TOR","BOS","S",,,1,0,2025,"1.39","0.93",0.363278472027196,2.6786594755496385,,,,0,8,"Bot",,,,,,,-7.613752262317971,-139.79129296797933,-5.09617227216148,19.961386474080992,31.15393403748727,-19.012126441745945,"3.1","1.47",,,,"97",2387,"6.8",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.69",,,,,,,,62,2,"Sinker",0,7,0,7,7,0,0,7,"Standard","Standard",137,"-0.001","-0.05",,,,"0.05",,-7,-7,0.006,0.006,26,26,26,26,3,2,5,1,6,3,"1.54","1.39","-1.39","31.1",,,,,
"FF","2025-09-24","95.7","2.15","6.03","Crochet, Garrett",676914,676979,,"ball",,,,,12,"Ball","R","R","L","TOR","BOS","B",,,0,0,2025,"0.71","1.46",1.1519303627522453,3.5124991015619007,,,,0,8,"Bot",,,,,,,-4.294103686929164,-139.38023419100682,-4.396455283117118,10.251929445416287,30.17480178413269,-12.288371961157985,"3.13","1.47",,,,"96.9",2442,"6.9",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.65",,,,,,,,62,1,"4-Seam Fastball",0,7,0,7,7,0,0,7,"Standard","Standard",139,"0.001","0.041",,,,"-0.041",,-7,-7,0.005,0.005,26,26,26,26,3,2,5,1,6,3,"1.01","0.71","-0.71","31.7",,,,,
"FC","2025-09-24","89.7","2.09","6.1","Crochet, Garrett",623993,676979,"field_out","hit_into_play",,,,,5,"Anthony Santander lines out sharply to third baseman Alex Bregman.","R","R","L","TOR","BOS","X",5,"line_drive",3,2,2025,"-0.33","0.27",-0.12970517075020246,2.1397608950535436,,,,2,7,"Bot",98.02,169.8,,,,,-4.8444751504624,-130.5546151482436,-4.447589195694855,-2.783961149536527,26.0096020645426,-28.34382853241026,"3.31","1.53",144,"108.1",6,"90.9",2581,"6.9",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.62",0.641,0.6,"0",1,0,0,4,54,7,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",235,"-0.007","-0.328","75.1","8.2",0.734,"0.328","108.1",-4,-4,0.043,0.043,26,30,26,31,3,2,5,118,6,1,"2.55","-0.33","0.33","38.3",12.378684130598932,-17.316825083855946,24.07470783122628,34.77436914041069,36.08573887302944
"SI","2025-09-24","97.5","2.18","5.9","Crochet, Garrett",623993,676979,,"ball",,,,,13,"Ball","R","R","L","TOR","BOS","B",,,2,2,2025,"1.38","0.5",-1.559829914282442,1.8464076204520827,,,,2,7,"Bot",,,,,,,-13.344781280003655,-141.24445705040932,-6.586130953954553,21.473897819177342,30.71263182964361,-24.034171476233485,"3.51","1.59",,,,"98.4",2437,"6.9",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.56",,,,,,,,54,6,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",138,"0.002","0.104",,,,"-0.104",,-4,-4,0.041,0.041,26,30,26,31,3,2,5,118,6,1,"1.91","1.38","-1.38","32.4",,,,,
"ST","2025-09-24","82.8","2.09","6.1","Crochet, Garrett",623993,676979,,"ball",,,,,13,"Ball","R","R","L","TOR","BOS","B",,,1,2,2025,"-1.13","-0.13",-0.3910701710812674,0.975861024835488,,,,2,7,"Bot",,,,,,,-3.4892795525265003,-120.49591590271437,-4.975581576283114,-10.287933297992025,24.3301375383304,-32.6714067888008,"3.45","1.59",,,,"83.7",2278,"6.9",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.56",,,,,,,,54,5,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",317,"0","0.042",,,,"-0.042",,-4,-4,0.041,0.041,26,30,26,31,3,2,5,118,6,1,"3.47","-1.13","1.13","43.2",,,,,
"ST","2025-09-24","84.8","2.06","6.07","Crochet, Garrett",623993,676979,,"foul",,,,,9,"Foul","R","R","L","TOR","BOS","S",,,1,2,2025,"-1.22","-0.48",0.39061266131067574,1.7957442078664925,,,,2,7,"Bot",,,,,,,-1.4729766042062864,-123.46957687341181,-2.6820529718497905,-12.064572890916557,26.685769426862638,-36.66123889983223,"3.31","1.53",174,"67.4",51,"85.4",2233,"6.8",776206,665966,663993,663853,608324,596115,680776,678882,677800,"53.66",,,,,,,,54,4,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",310,"0","0","69.7","7.5",,"0","88.0",-4,-4,0.041,0.041,26,30,26,31,3,2,5,118,6,1,"3.66","-1.22","1.22","39.0",-6.427627317188805,1.9830838153564312,31.558981817169638,40.427316108253564,22.928571712849546
