"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"KC","2025-09-25","75.5","-0.95","5.78","Buehler, Walker",665052,621111,,"ball",,,,,13,"Ball","R","L","R","PHI","MIA","B",,,0,2,2025,"0.92","-1.33",-1.8521036951292627,2.291922908587523,,,672640,0,4,"Top",,,,,,,-3.5342600185964597,-109.708902958749,2.3529240829295643,8.075499416636989,22.07213415091539,-43.55069611403777,"3.62","1.62",,,,"75.2",2207,"6.5",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.04",,,,,,,,26,3,"Knuckle Curve",1,0,0,1,0,1,0,1,"Strategic","Standard",40,"-0.004","0.017",,,,"-0.017",,1,-1,0.591,0.40900000000000003,30,27,31,28,2,1,6,2,,1,"5.39","-0.92","0.92","48.6",,,,,
"FC","2025-09-25","89.8","-1.2","5.69","Buehler, Walker",665052,621111,,"foul",,,,,2,"Foul","R","L","R","PHI","MIA","S",,,0,1,2025,"0.29","1.01",-0.12661947531176107,3.4631431762177143,,,672640,0,4,"Top",,,,,,,2.045852601277572,-130.91474311895186,-1.7271407007817816,2.985648566921268,25.6109280229206,-20.32140980954992,"3.54","1.69",176,"75.4",62,"90.3",2356,"6.3",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.19",,,,,,,,26,2,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",186,"0.009","-0.053","71.8","6.5",,"0.053","88.0",1,-1,0.582,0.41800000000000004,30,27,31,28,2,1,6,2,,1,"1.79","-0.29","0.29","41.4",9.78378363862158,20.206738822290415,23.76643583798787,39.04490321268782,23.05630207785822
"KC","2025-09-25","75.8","-1","5.73","Buehler, Walker",665052,621111,,"swinging_strike",,,,,8,"Swinging Strike","R","L","R","PHI","MIA","S",,,0,0,2025,"1","-1.42",0.01679109686433189,1.6304187428990282,,,672640,0,4,"Top",,,,,,,0.33339071896851363,-110.2266958302747,1.202999664684295,7.96622301619786,22.99479477126365,-44.07190503335221,"3.54","1.69",,,,"75.8",2291,"6.7",776188,592663,547180,681082,664761,624641,669016,664056,596146,"53.79",,,,,,,,26,1,"Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard",40,"0.006","-0.043","78.9","8.0",,"0.043",,1,-1,0.576,0.42400000000000004,30,27,31,28,2,1,6,2,,1,"5.45","-1","1","49.7",16.04376683614741,-9.563704404821248,31.291320744200974,38.114066375171824,38.29774460211759
"SI","2025-09-25","92.4","-1.18","5.49","Buehler, Walker",672640,621111,"single","hit_into_play",,,,,2,"Otto Lopez singles on a line drive to center fielder Harrison Bader.","R","R","R","PHI","MIA","X",8,"line_drive",0,0,2025,"-1.33","0.83",-0.19833373335025506,2.8429902638688667,,,,0,4,"Top",150.59,81.07,,,,,5.394189377214193,-134.4282426367953,-2.736132729195931,-17.29313178366873,29.92005914379344,-21.675485213204546,"3.34","1.6",264,"94.5",15,"92.4",1957,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.13",0.825,0.782,"0.9",1,1,0,4,25,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",219,"-0.047","0.438","76.2","6.5",0.966,"-0.438","94.5",1,-1,0.623,0.377,30,26,31,27,2,1,6,1,,1,"1.84","1.33","1.33","37.5",-1.098892438856975,6.778901404254926,28.724212979693288,35.59594704044994,20.67158141821926
"CH","2025-09-25","89.1","-1.41","5.53","Buehler, Walker",689414,621111,"field_out","hit_into_play",,,,,8,"Liam Hicks pops out to second baseman Bryson Stott.","R","L","R","PHI","MIA","X",4,"popup",2,2,2025,"-1.22","0.1",-0.16488820273512084,1.7892922992726459,687859,682663,669364,2,3,"Top",163.21,136.82,,,,,5.650403908044227,-129.59430227233335,-3.3633443602328583,-14.978303258834377,27.67882415188108,-30.4927822963841,"3.29","1.55",183,"76.3",59,"89.3",1036,"6.5",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.02",0.025,0.023,"0",1,0,0,3,21,6,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",330,"0.079","-0.237","74.1","7.7",0.028,"0.237","88.0",1,-1,0.59,0.41000000000000003,30,26,31,26,2,1,6,2,,1,"2.78","1.22","-1.22","37.6",38.254716979276864,-5.535541070279654,24.715916757617737,36.189659979660306,41.95662774625502
"FC","2025-09-25","91.2","-0.97","5.63","Buehler, Walker",689414,621111,,"foul",,,,,2,"Foul","R","L","R","PHI","MIA","S",,,2,2,2025,"0.23","0.72",-0.06616387936936982,2.970099342747894,687859,682663,669364,2,3,"Top",,,,,,,1.8033814763179052,-132.83472407443946,-2.339110513151279,2.273422681789292,29.079133932543062,-23.417363130285683,"3.29","1.55",49,"100.3",-1,"91.4",2354,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.07",,,,,,,,21,5,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",183,"0","0","70.1","6.7",,"0","100.3",1,-1,0.59,0.41000000000000003,30,26,31,26,2,1,6,2,,1,"2.02","-0.23","0.23","41.3",17.349819229198484,-14.910747272313193,24.387433255271198,34.89338166096928,38.509474944059406
"FF","2025-09-25","94.3","-1.13","5.72","Buehler, Walker",689414,621111,,"ball",,,,,11,"Ball","R","L","R","PHI","MIA","B",,,1,2,2025,"-0.53","1.4",-0.9505520526692667,3.879385302237188,687859,682663,669364,2,3,"Top",,,,,,,1.660595874531143,-137.32161748919114,-2.1665725768417565,-7.073702818200454,31.798845645599418,-14.295260605047677,"3.26","1.54",,,,"94.4",2211,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.12",,,,,,,,21,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",208,"-0.013","0.034",,,,"-0.034",,1,-1,0.603,0.397,30,26,31,26,2,1,6,2,,1,"1.17","0.53","-0.53","45.2",,,,,
"CH","2025-09-25","89.6","-1.29","5.59","Buehler, Walker",689414,621111,,"foul",,,,,11,"Foul","R","L","R","PHI","MIA","S",,,1,1,2025,"-1.23","0.61",-1.2227231665615697,2.602950110274765,687859,682663,669364,2,3,"Top",,,,,,,2.774569321210434,-130.44243887806527,-2.6753279898450257,-14.59809741362984,28.21860272369233,-24.80821183848855,"3.29","1.55",166,"62.9",54,"89.6",1525,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.15",,,,,,,,21,3,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",234,"0.018","-0.05","61.2","6.7",,"0.05","88.0",1,-1,0.585,0.41500000000000004,30,26,31,26,2,1,6,2,,1,"2.23","1.23","-1.23","37.4",11.937737083974525,3.9308068117161414,25.981124708190418,49.91880301072305,26.942212519460412
"FF","2025-09-25","93.9","-0.98","5.75","Buehler, Walker",689414,621111,,"ball",,,,,11,"Ball","R","L","R","PHI","MIA","B",,,0,1,2025,"-0.45","1.41",-1.0173320650850797,4.579622702893989,687859,682663,669364,2,3,"Top",,,,,,,0.9083380673908148,-136.73316432175557,-0.4383825874200585,-5.86323353500778,30.843533959628157,-14.630116937090323,"3.25","1.58",,,,"93.9",2167,"6.3",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.17",,,,,,,,21,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",203,"-0.009","0.031",,,,"-0.031",,1,-1,0.594,0.406,30,26,31,26,2,1,6,2,,1,"1.18","0.45","-0.45","41.8",,,,,
"KC","2025-09-25","76.5","-0.8","5.84","Buehler, Walker",689414,621111,,"called_strike",,,,,5,"Called Strike","R","L","R","PHI","MIA","S",,,0,0,2025,"0.98","-1.12",-0.005436219599876835,2.157367263836698,687859,682663,669364,2,3,"Top",,,,,,,-0.0955876912865829,-111.40004033878728,1.3713451118700433,8.096325041499888,22.442592090102153,-41.94288547015955,"3.03","1.28",,,,"76.5",2338,"6.6",776188,592663,547180,681082,664761,624641,669016,664056,596146,"53.94",,,,,,,,21,1,"Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard",36,"0.013","-0.035",,,,"0.035",,1,-1,0.581,0.41900000000000004,30,26,31,26,2,1,6,2,,1,"5.05","-0.98","0.98","51.7",,,,,
"SL","2025-09-25","89.4","-1.12","5.64","Buehler, Walker",669364,621111,"walk","ball",,,,,11,"Xavier Edwards walks. Agustín Ramírez to 2nd.","R","L","R","PHI","MIA","B",,,3,2,2025,"0.47","0.47",-0.5221237790699873,3.43835981331695,687859,,682663,2,3,"Top",,,,,,,0.4909772077744624,-130.27592354565422,-0.4651248116434978,5.308651018061635,25.526635088511313,-26.864577722903327,"3.28","1.49",,,,"89.8",2191,"6.3",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.2",,0.691497,"0.7",1,0,0,,20,8,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",175,"-0.026","0.175",,,,"-0.175",,1,-1,0.607,0.393,30,25,31,26,2,1,6,1,,1,"2.35","-0.47","0.47","41.8",,,,,
"FC","2025-09-25","90.4","-1.13","5.63","Buehler, Walker",669364,621111,,"foul",,,,,12,"Foul","R","L","R","PHI","MIA","S",,,3,2,2025,"0.41","0.8",0.45862524383772707,3.7561475688004773,687859,,682663,2,3,"Top",,,,,,,3.0813971229942227,-131.7732355416144,-0.47792898291887265,4.167163895516502,26.80598257405687,-22.947669778213655,"3.21","1.46",197,"70.9",34,"90.8",2273,"6.3",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.17",,,,,,,,20,7,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",174,"0","0","35.8","3.9",,"0","88.0",1,-1,0.607,0.393,30,25,31,26,2,1,6,1,,1,"1.97","-0.41","0.41","41.9",-15.14996356901764,37.82339108325005,27.36018537314307,26.896921316601166,5.889633537384853
"KC","2025-09-25","75.9","-0.96","5.8","Buehler, Walker",669364,621111,,"ball",,,,,11,"Ball","R","L","R","PHI","MIA","B",,,2,2,2025,"0.76","-1.17",-0.7005770870218069,3.2444028903250057,687859,,682663,2,3,"Top",,,,,,,-0.8277313048261331,-110.33300198285652,3.913806661299445,6.329822173241317,21.682762780651277,-42.64744116000287,"2.96","1.45",,,,"75.7",2154,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.06",,,,,,,,20,6,"Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard",44,"-0.011","0.062",,,,"-0.062",,1,-1,0.618,0.382,30,25,31,26,2,1,6,1,,1,"5.17","-0.76","0.76","48.1",,,,,
"FF","2025-09-25","94.7","-1.16","5.73","Buehler, Walker",669364,621111,,"foul",,,,,1,"Foul","R","L","R","PHI","MIA","S",,,2,2,2025,"-0.31","1.35",-0.722178211176556,3.09004847511021,687859,,682663,2,3,"Top",,,,,,,1.8457104012647934,-137.87817139979734,-4.227162676558487,-4.39677838973635,31.85782251375982,-14.237522661874467,"3.21","1.46",101,"78.5",16,"94.8",2084,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.1",,,,,,,,20,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",215,"0","0","62.4","5.8",,"0","88.0",1,-1,0.618,0.382,30,25,31,26,2,1,6,1,,1,"1.2","0.31","-0.31","39.5",-4.1420527663146105,19.821443685467703,27.32583845622507,42.131894710172624,11.987738506199513
"FC","2025-09-25","90.5","-1.06","5.61","Buehler, Walker",669364,621111,,"foul",,,,,12,"Foul","R","L","R","PHI","MIA","S",,,2,1,2025,"0.28","0.56",1.349575978329951,2.3799459701961094,687859,,682663,2,3,"Top",,,,,,,5.438837945031658,-131.80197506139328,-3.3782008307499343,2.2089091691934883,26.347850394321522,-25.0993683990654,"3.21","1.46",,,,"91",2153,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.1",,,,,,,,20,4,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",174,"0.009","-0.05","67.5","6.3",,"0.05",,1,-1,0.609,0.391,30,25,31,26,2,1,6,1,,1,"2.2","-0.28","0.28","43.3",11.40455267628942,-17.427445054920174,34.619220197516526,18.163831276090196,31.79704949714801
"CH","2025-09-25","89","-1.34","5.61","Buehler, Walker",669364,621111,,"ball",,,,,11,"Ball","R","L","R","PHI","MIA","B",,,1,1,2025,"-1.04","0.11",-1.6395418843783147,3.616608082055612,687859,,682663,2,3,"Top",,,,,,,1.445221852372027,-129.71404524161989,0.8689901683365174,-12.053496391311317,26.202260006240333,-31.28292599764239,"3.29","1.49",,,,"89.2",1355,"6.2",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.26",,,,,,,,20,3,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",240,"-0.006","0.03",,,,"-0.03",,1,-1,0.615,0.385,30,25,31,26,2,1,6,1,,1,"2.75","1.04","-1.04","36.5",,,,,
"FC","2025-09-25","90.5","-1.06","5.71","Buehler, Walker",669364,621111,,"foul",,,,,3,"Foul","R","L","R","PHI","MIA","S",,,1,0,2025,"0.38","0.65",0.2958280812526824,3.179338899246737,687859,,682663,2,3,"Top",,,,,,,2.5746850987805745,-131.78873698222694,-1.7751893909751586,3.8351839430817933,28.39784954275581,-24.436309537639968,"3.21","1.46",239,"78.2",31,"90.7",2169,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.1",,,,,,,,20,2,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",186,"0.006","-0.037","55.8","4.6",,"0.037","88.0",1,-1,0.609,0.391,30,25,31,26,2,1,6,1,,1,"2.13","-0.38","0.38","43.3",-12.77918403302688,27.25086096052821,34.57006723979574,28.756056659048483,12.711754438486143
"KC","2025-09-25","75.4","-1","5.85","Buehler, Walker",669364,621111,,"ball",,,,,11,"Ball","R","L","R","PHI","MIA","B",,,0,0,2025,"0.94","-1.12",-1.8661109880441082,4.11500622330248,687859,,682663,2,3,"Top",,,,,,,-3.4674032956765113,-109.57156598470941,5.585499169639445,8.15869137329434,20.83087932111273,-42.48441965214542,"3.26","1.44",,,,"75.1",2151,"6.3",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.16",,,,,,,,20,1,"Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard",41,"-0.003","0.009",,,,"-0.009",,1,-1,0.612,0.388,30,25,31,26,2,1,6,1,,1,"5.17","-0.94","0.94","50.0",,,,,
"SI","2025-09-25","92.6","-1.16","5.67","Buehler, Walker",682663,621111,"single","hit_into_play",,,,,5,"Agustín Ramírez singles on a sharp line drive to left fielder Brandon Marsh. Troy Johnston to 3rd.","R","R","R","PHI","MIA","X",7,"line_drive",0,1,2025,"-0.98","1.22",-0.24683519534657783,2.587214016689021,,,687859,2,3,"Top",48.56,96.65,,,,,4.49363205862109,-134.80051823388777,-4.788816370850954,-12.959762973316945,27.941352719620788,-16.39131463318453,"3.13","1.41",344,"113.7",14,"93",1898,"6.4",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.12",0.732,0.825,"0.9",1,1,0,6,19,2,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",208,"-0.035","0.387","81.5","7.7",1.242,"-0.387","113.7",1,-1,0.647,0.353,30,23,31,24,2,1,6,1,,1,"1.42","0.98","0.98","43.1",14.421907200686242,-6.2904745729273115,19.314702928817198,35.29950789885967,37.115772065157486
"SL","2025-09-25","87.1","-1.11","5.74","Buehler, Walker",682663,621111,,"foul",,,,,6,"Foul","R","R","R","PHI","MIA","S",,,0,0,2025,"0.47","0.16",0.3774826379804412,2.5902528117495347,,,687859,2,3,"Top",,,,,,,2.624348885819087,-126.92049132467722,-1.7348159394261748,4.547388048646271,25.77184883051025,-30.33514031874362,"3.13","1.41",14,"86.3",-11,"87.6",2471,"6.5",776188,592663,547180,681082,664761,624641,669016,664056,596146,"54.02",,,,,,,,19,1,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",141,"0.004","-0.042","78.4","8.3",,"0.042","88.0",1,-1,0.643,0.357,30,23,31,24,2,1,6,1,,1,"2.84","-0.47","-0.47","46.5",17.097516988636965,-21.689142904148945,18.364073706681673,42.594349169162896,45.46921306072051
